episode,total_reward
1,449.90521654572854
2,-84.86663286590382
3,-49.7458603109915
4,-56.4933696203206
5,-61.31409041177604
6,-49.98837423660692
7,-59.68276546865417
8,-43.3122272484383
9,-59.083328250636484
10,-50.469749595328935
11,-41.046446218122355
12,-60.50444410170607
13,-56.34724849838187
14,-38.0801735803381
15,-883.2952475399183
16,-40.98001986016679
17,-49.45667251669356
18,-37.33368377597205
19,-63.20672219342968
20,355.8505241830595
21,-47.00175745558863
22,181.48187966505
23,-44.80777267706137
24,-62.8508065895442
25,457.4480153141804
26,-46.9774919699841
27,-46.57771739632358
28,-50.40978257576331
29,-53.206762916529335
30,-50.9777050062576
31,-47.31684373187433
32,-43.82372867025455
33,-36.863865442666494
34,-57.91087143553209
35,-41.61733224376398
36,-48.10537250051358
37,-71.21540312990564
38,-313.70791658829455
39,428.76211002876323
40,449.2232211094961
41,450.35131470334466
42,459.7821556750465
43,453.5242171454634
44,457.57894669870177
45,473.1240181637621
46,459.90343931553724
47,465.27434772654607
48,466.98247532001164
49,469.3361713960754
50,471.22743966335844
51,471.7846166660615
52,471.77573511348487
53,472.29431071856413
54,471.9912317710095
55,472.81569434779465
56,473.184256095401
57,473.2029000061676
58,472.9604437673464
59,473.04106631383286
60,473.4159732698123
61,473.37753179864154
62,473.4972818270529
63,473.0995270422686
64,473.39257501280144
65,473.08958152615173
66,473.43120632965594
67,473.29138843513357
68,472.74618656216336
69,473.09978079378203
70,473.2403469929357
71,473.66509432214855
72,473.4062419587258
73,473.3299095550097
74,472.6760892939489
75,473.50330824514907
76,473.15945917388603
77,473.3823652302554
78,473.24487688152664
79,473.39964148989924
80,473.5161927060933
81,473.1560835432349
82,473.1087812811601
83,473.40177724873917
84,473.46821642857117
85,473.30204951967727
86,473.4805120541626
87,473.3664380253008
88,473.31044298772645
89,473.0133878882629
90,472.86490214726973
91,472.6423663766953
92,473.304717234845
93,473.6559235752266
94,473.2073063448711
95,473.597015102417
96,473.44203418168524
97,473.4946950573647
98,473.56675913628976
99,473.4686961984588
100,473.4999215255085
101,472.8428858208359
102,473.6015474289537
103,473.58359823772213
104,473.3103690175609
105,473.60287020923835
106,473.6560597270616
107,473.36991776579873
108,473.32911773676057
109,473.4847892072039
110,473.3502378880083
111,472.5652097256231
112,473.0964580448798
113,473.70273882991285
114,473.3425253675466
115,473.4928576157739
116,473.08554244674013
117,473.2672167782813
118,473.5321536990347
119,473.4117678292155
120,472.9504548795746
121,473.64806070023485
122,473.62771360454116
123,473.10183605982354
124,473.08136966101205
125,473.74744601823704
126,473.3016005262402
127,473.4250379249187
128,473.4079055414313
129,473.22306548907204
130,473.3500707046936
131,473.26349875746683
132,473.185128864275
133,473.3866627309845
134,473.5320803830532
135,473.58591296063616
136,473.2158619869646
137,472.9284476219554
138,473.19934090236364
139,473.3038777559071
140,473.41195621079476
141,473.7139178840717
142,473.33887377424116
143,472.9994254222282
144,473.31368270116064
145,473.1571284502686
146,473.33635930869724
147,473.2952410034832
148,473.062313765064
149,473.44694582211594
150,473.37865618529264
151,473.46609252300135
152,473.0083827356209
153,473.614141153953
154,473.4793530070581
155,473.41728224975304
156,473.45587652993237
157,473.3489737776573
158,473.25255058006957
159,473.48538985671655
160,473.2096147982409
161,473.20394978277284
162,473.4283374561246
163,473.4033301268673
164,473.3081622178622
165,473.4934920783752
166,473.60851444246987
167,473.2709167463519
168,473.30875550318655
169,473.38074211600036
170,473.2318323779494
171,473.49026024760195
172,473.09123462512855
173,473.3403658719046
174,473.01507561902076
175,472.8677781675112
176,473.2833800618834
177,473.34844478719623
178,473.4469630646749
179,473.5019843930829
180,472.8945122627151
181,473.19016862118235
182,473.17058842914514
183,473.5390096677267
184,472.94494871338776
185,473.13529542018085
186,473.55565362438875
187,473.342791451283
188,473.35837939360766
189,473.39663715805915
190,473.1744430793533
191,473.1645575887168
192,473.2407770238451
193,473.34006735540567
194,473.1409201171472
195,473.1228484986249
196,472.63821746504055
197,473.3718779196159
198,473.31642813136136
199,473.39751422607463
200,473.28328946739686
201,473.1177744858345
202,473.4621186730214
203,472.7339816387484
204,473.3765610021948
205,472.9579319169871
206,473.314347488253
207,473.43405530115484
208,473.42741414662964
209,473.59826382144763
210,473.1247191556916
211,473.3282418229462
212,473.3974416745649
213,473.2343519713701
214,473.6423042817106
215,473.58452278334306
216,473.58689018982994
217,473.6291313095786
218,473.455215510678
219,473.3502832592973
220,473.2526057801458
221,473.3445651965378
222,473.02583004262584
223,473.4982516333401
224,473.2588059462569
225,472.885120082016
226,472.8716900214075
227,473.42911068638546
228,473.13312305712685
229,473.41949506159756
230,473.2431326418679
231,473.06555252716646
232,473.4637725651979
233,473.31458761245983
234,472.9892636590547
235,473.1324420087025
236,473.0805581734119
237,473.0294076372108
238,473.45121592791355
239,472.90169687950794
240,473.263144069776
241,473.36054305051334
242,473.39567150618666
243,473.3134294147052
244,473.4433604854688
245,473.4671512896697
246,473.79699370939534
247,473.355266083526
248,473.5197795294629
249,473.25628581852897
250,473.08639896253186
251,473.6769982740377
252,473.4016757631414
253,473.32279366193893
254,473.215811238909
255,473.49389209876415
256,473.0160363720302
257,472.60014981078166
258,473.3523167586043
259,473.47047577910706
260,473.322505864408
261,473.41574619716636
262,473.44530544994456
263,473.5214381404806
264,473.1679703659047
265,472.91928353187626
266,473.3618432473389
267,473.33562072525257
268,473.34982378283536
269,473.4824245939184
270,473.48234638752626
271,473.1030007586288
272,473.38966199796226
273,473.5274815452216
274,473.5153531956096
275,473.21543290074504
276,473.04282178046276
277,473.1301698913901
278,473.46859460063064
279,473.4538015484092
280,473.4682184102939
281,473.70466216907346
282,473.0210374771043
283,473.3963012337165
284,472.8459392670806
285,473.5694480227902
286,473.5639550267691
287,473.3044112445238
288,473.4100634297487
289,473.49393233291147
290,473.473254424185
291,473.08062494406295
292,472.97617268045235
293,473.3945165507858
294,473.04742305106356
295,473.3875924497471
296,473.43266394547425
297,473.36593997052364
298,473.54717676454646
299,473.34722983410603
300,473.14443380744274
301,473.26544834187445
302,473.414984611028
303,473.72627653786276
304,473.496421648412
305,472.9323546131119
306,473.34468951726933
307,473.21970926396403
308,473.11861291641736
309,473.44170967484916
310,473.5073810016014
311,473.6677608234695
312,473.6058406428394
313,473.2026528526296
314,473.3609867493872
315,473.2607972818796
316,473.3362550001359
317,473.54834415233523
318,473.1331937723814
319,472.87284420508877
320,473.6210932684305
321,473.3051991682662
322,473.3647116397236
323,473.11027072049444
324,473.45107792369845
325,473.11015849545913
326,473.03490323413445
327,473.2629120649479
328,473.460492948809
329,473.34283603371506
330,473.40026806195476
331,473.62202930998495
332,473.6615638846727
333,473.5059420229072
334,473.3631379612023
335,473.2953140391304
336,473.3867355503407
337,473.54510596522005
338,473.175737665532
339,473.41262570920827
340,473.3184423116878
341,473.6722221237105
342,473.56909383147047
343,472.5301773868151
344,473.33698642457114
345,473.35044339204154
346,473.1278914420863
347,473.30952858859865
348,473.54781566159215
349,473.48552508549113
350,473.37238181164764
351,473.25938415308
352,473.45128943724154
353,473.64074210741126
354,473.00152332006843
355,473.42942871300585
356,473.3038239922508
357,473.5742851913054
358,473.3649570358091
359,473.43225445150716
360,472.8211190913156
361,473.3241545893347
362,473.37060460679066
363,473.63622478972104
364,473.1413141094087
365,472.39519768921775
366,473.0214340641818
367,473.4355491035598
368,472.98328102855027
369,473.4053285227168
370,472.8851772726366
371,473.2813994482143
372,473.5179354320496
373,473.0944476384625
374,473.43604745773473
375,473.1883084422247
376,473.1464422757676
377,473.5297206011079
378,473.5653018578445
379,473.3158114439339
380,473.5363904598731
381,473.347545837142
382,472.9638325482449
383,473.56263707303793
384,473.38585073930375
385,473.397532580053
386,473.68067938396035
387,473.3060662011176
388,473.4906208481563
389,473.18354923935505
390,473.46483145806246
391,473.67499757083226
392,473.2596504157576
393,473.2840396230014
394,473.6871371152606
395,473.06452850541274
396,473.2980640820245
397,473.3213785294688
398,473.4277342909097
399,473.4997961841728
400,473.3297756591984
401,473.07369951382236
402,473.5746168750003
403,473.63236102002327
404,473.5140195015195
405,472.95024409208713
406,473.19596374344536
407,473.3978171798906
408,473.2803132867787
409,473.5422814748038
410,473.22571451367116
411,473.3148238962971
412,472.9202238863245
413,473.37402333502865
414,473.2410170714143
415,473.43133408963007
416,473.6060972016618
417,473.3053473583354
418,473.5019631369478
419,473.5547681251732
420,473.54023107091695
421,473.215144551913
422,473.5176083506989
423,473.3726846638161
424,473.09202600005796
425,472.44235071807543
426,473.4125238920597
427,473.46574548513627
428,473.33517835905644
429,473.64010260624474
430,473.48373188510936
431,473.68756340211877
432,473.32267584422755
433,473.58708259241195
434,473.2290935361616
435,473.0603155705902
436,473.5844825454969
437,473.45850174675417
438,473.2651800523425
439,472.97636923018644
440,473.5444950415985
441,473.50557054087636
442,473.711805637119
443,473.56166317941904
444,473.2792908060231
445,473.4920450604698
446,472.6027808276432
447,473.3407035909223
448,473.44448066249987
449,473.4909699657017
450,473.41480680714193
451,473.649762017129
452,473.5343125892987
453,473.47660218510623
454,473.5294023789236
455,473.5254018925727
456,473.43700150482175
457,473.63438988255064
458,473.0356785548384
459,472.5437983863529
460,473.40308986508506
461,473.5315039273595
462,472.99545508875644
463,473.605096212966
464,473.3036246473159
465,473.1609303761603
466,473.50974832656783
467,473.2372756937616
468,473.23026114653936
469,473.6279657028839
470,473.43557800473866
471,472.4687631367612
472,473.3576216915494
473,473.09172130511865
474,473.4688521497567
475,473.24288959813697
476,473.4413528971351
477,473.33338463574245
478,473.534751425282
479,473.59591218991557
480,473.44904687874936
481,472.9321316848284
482,473.16368324498455
483,473.0112041918428
484,473.4795562176514
485,473.32388149908957
486,473.16479321843167
487,472.79064215867083
488,473.4483937882887
489,473.4736086857914
490,472.8866026582428
491,473.43673663882015
492,473.3695135743548
493,473.55321667465626
494,473.7978484850777
495,473.44593427371683
496,472.2129209959618
497,473.2185951879581
498,473.52162327365727
499,473.36200150908655
500,473.4272398700437
501,473.63676656927726
502,473.39535448667317
503,473.1003351309429
504,473.1930491864507
505,473.59014206251294
506,473.36660874897876
507,473.423569343382
508,473.33792093677
509,473.31627677056963
510,473.5399509651802
511,473.5080673550931
512,473.24241180518925
513,473.68290119413064
514,473.4016410621779
515,473.4233178974265
516,473.3914883062176
517,473.55038326711065
518,473.20850723275737
519,473.245426496954
520,473.54116897907556
521,472.8896200298825
522,473.2227656264407
523,473.3830350716686
524,473.10323196484666
525,472.70691879817736
526,473.3994883786921
527,473.2882625770084
528,473.4570642204396
529,473.37111444600686
530,472.5078111874877
531,473.37508428440856
532,473.37787155468584
533,473.5220413729371
534,473.4354056537041
535,473.2314757372559
536,473.21504197000144
537,473.4046868970786
538,473.3659470416301
539,473.84537056918634
540,473.2877816709299
541,473.57640803565744
542,473.5927568131888
543,473.75904030796835
544,473.0408179587272
545,473.2695896768953
546,471.4887463766088
547,473.56471115278094
548,473.3793539696868
549,472.8278582367289
550,473.3873919862571
551,473.3403988483317
552,473.41360316183835
553,472.929945069555
554,473.7549602163717
555,473.30823823045193
556,473.5551904384789
557,473.4990913656638
558,473.2851699206909
559,473.3147521464811
560,473.0399317575714
561,473.27255091861
562,473.3883554287473
563,473.4187908667732
564,473.198907254211
565,473.4632443531941
566,473.1726890818893
567,473.038364215763
568,473.10305067497603
569,473.4758482629871
570,473.4143713987751
571,473.3751769678244
572,473.2143696702649
573,473.5198342292862
574,473.53918213250705
575,473.458324414717
576,473.4183359388119
577,473.2126492918087
578,473.3375744312818
579,473.64632068033416
580,473.2060298021589
581,473.63256821917435
582,472.9307118399541
583,473.67342073008456
584,473.29585396777225
585,473.0091726371994
586,472.6188122294309
587,473.4156213499783
588,473.34749315297404
589,473.41817605342436
590,473.3660869015015
591,473.80081919602827
592,472.8794054617298
593,473.40033836196596
594,473.62318200402797
595,473.5219499861463
596,473.0683958106545
597,473.7345317348318
598,472.97243234118565
599,472.8759287853021
600,473.2923282199668
601,473.3316341346683
602,473.53943735131224
603,472.9373440916696
604,473.40375172651403
605,473.4234323161424
606,473.5097688907614
607,473.45331665377006
608,473.0392870801321
609,473.2627745220883
610,473.0953957056241
611,472.75861908932023
612,473.45147389165646
613,473.40371867821244
614,473.2794451185863
615,473.03905832505967
616,473.1682428227245
617,473.5247485409495
618,473.5178351976818
619,473.07157099271546
620,472.8785599298765
621,473.04348434610677
622,473.082751848676
623,473.2881343442995
624,473.4402795680086
625,473.23331317954984
626,473.1497300243999
627,473.58803541130766
628,473.22603642624233
629,473.3431054517211
630,472.984632363223
631,473.1235792221947
632,473.4811352503632
633,473.51732779081607
634,473.0979666775146
635,473.57968696462217
636,473.2333338017213
637,473.3428362004644
638,473.44853080709026
639,472.551961692001
640,473.48608970375807
641,473.3637443059947
642,473.43680304211523
643,473.0795809768953
644,473.47942042720433
645,473.50096838018095
646,473.389271858528
647,473.34905441076285
648,472.81091170100973
649,473.37344496907735
650,473.5351782076646
651,473.5193784853745
652,473.08570836456346
653,473.58007727348786
654,472.8830230195478
655,473.5298422476582
656,473.534733572225
657,473.75260155285685
658,473.8168621128162
659,472.8928294745274
660,473.48882306902914
661,473.31653595186975
662,473.3378543534335
663,472.7979034288519
664,473.4212987018144
665,473.22397853547295
666,473.3180539851915
667,473.5330113410325
668,472.81138854129813
669,473.290119144958
670,473.60184211219087
671,473.5457691177397
672,473.42056486890704
673,472.82197553994564
674,472.4164927118295
675,473.3338468748143
676,473.62626011196926
677,472.99245253371294
678,473.54572980495783
679,473.47867165706595
680,473.15860606463934
681,473.65748948689463
682,472.9318342823208
683,473.1668947394914
684,473.3232024142112
685,473.5766261636434
686,473.43626676503203
687,473.0219607253098
688,473.4475993770777
689,473.50945451039405
690,473.46604229580595
691,473.48445246388167
692,473.3257414565823
693,473.2407955668522
694,473.4726230889169
695,473.2328166122578
696,473.5752390187314
697,473.07903626909564
698,473.4701423110082
699,473.25678119340824
700,473.30835634863513
701,473.39510123011576
702,473.214208287972
703,473.5230576685837
704,473.6271424133579
705,473.4984096759581
706,473.059117496809
707,473.4038619410643
708,472.829794513429
709,473.54811394446995
710,473.36570608975876
711,473.17847445831586
712,472.5456097926071
713,473.2847802426641
714,473.4288897255966
715,473.27985771629966
716,473.12459909657287
717,473.43019902137195
718,473.53635310519815
719,473.38876000122025
720,473.4807778371786
721,473.57108967286035
722,473.5264800792169
723,473.35166176054685
724,473.17329239188393
725,472.9154275154714
726,473.3937627719095
727,472.3836566081065
728,473.421017721117
729,473.5453970324058
730,473.4254244192518
731,473.6629780475577
732,473.2610212477286
733,473.2890436713373
734,473.28353126255263
735,473.1081727875501
736,473.0306968078935
737,473.15207672791814
738,473.3109440531616
739,473.58693336632376
740,473.15632826511825
741,473.26227947235213
742,473.4012025883548
743,473.0681196794928
744,473.0639911176609
745,473.42756219192586
746,472.949299508459
747,473.4417827820236
748,473.2238347617416
749,473.335134389674
750,473.3981051905232
751,473.4429823497942
752,473.20558347337976
753,473.4974653586626
754,472.9426899222486
755,473.63810704778854
756,473.3543545428478
757,473.11356308261406
758,473.47213751968934
759,473.22553243437045
760,472.92591496074084
761,473.369535313816
762,473.4809728368009
763,473.3925930284591
764,473.5160485572932
765,473.38325785010323
766,473.3620627558442
767,473.3966687624596
768,473.122820346843
769,473.44432090195204
770,473.50211436043287
771,473.01857044231707
772,473.5076921487492
773,473.2421445772157
774,473.5476161780255
775,473.364387246124
776,473.23651258428634
777,473.2359141586058
778,473.5746389669598
779,473.39526018148933
780,473.57068997195205
781,473.21507034442476
782,473.3151172126475
783,473.0926175198551
784,473.46498164679224
785,473.38438072028697
786,473.10151640904775
787,473.57128995027153
788,473.21640319321364
789,473.1318914593648
790,472.97377103751495
791,472.9813560947185
792,473.1956498136699
793,473.26797292705606
794,473.44597176822987
795,473.407237702328
796,473.5675872023989
797,473.5145414706802
798,473.4807292326182
799,472.7517431940309
800,473.5436955444724
801,473.51712555042184
802,473.3464212603913
803,473.59274262934684
804,473.4931170184577
805,473.37502845892095
806,473.40555293143586
807,473.26989951227563
808,473.39403595823734
809,473.2634236069201
810,473.3321035165927
811,473.40074137217573
812,473.4413298590329
813,473.55283718863444
814,473.49721655681435
815,473.5099235617501
816,473.10204161681577
817,473.20149601770447
818,473.6604465127674
819,473.57556724033174
820,472.95729198669125
821,473.2215488463707
822,473.10243633033167
823,473.2563556119554
824,473.5099181049374
825,473.135032270731
826,473.3638917655951
827,473.46169378741985
828,473.3717334003451
829,473.4353970856323
830,473.21977877867147
831,473.5164769382316
832,473.2487637889918
833,473.28391974407515
834,473.5145881143122
835,473.29060460431754
836,473.4307567954589
837,473.28307546101894
838,473.5035851556215
839,473.5254398514618
840,472.86068066289727
841,473.19685659662457
842,473.1012807099351
843,473.14618842804725
844,473.3762007696941
845,473.1961727514045
846,473.27863084610556
847,473.3990006706549
848,472.7302880204298
849,473.3752929908458
850,473.24714231331546
851,473.435417573634
852,473.5531587698192
853,473.3015113389286
854,473.1899048634484
855,472.90269078401127
856,473.3686169866635
857,473.36210360563365
858,473.5780161698204
859,473.5506694576291
860,473.3281644265152
861,473.3662029007265
862,473.5345617008899
863,472.9676853500413
864,473.4539578673966
865,473.7362886922787
866,473.3897398006437
867,473.40278150322376
868,473.50897121595546
869,473.44271465891654
870,473.263785744312
871,473.50097585013907
872,473.4506159654135
873,473.0432107516082
874,472.97402234329826
875,473.3495895384616
876,473.44700522710696
877,473.7499488705688
878,473.43219762807615
879,473.52027682946823
880,473.1479511718936
881,472.76946093297323
882,473.16408356499267
883,473.40932825887785
884,473.14687004163443
885,473.4138660965281
886,473.34421260021435
887,473.41106949306146
888,472.99227931784463
889,473.14876083645174
890,473.3779847757812
891,473.2858124211934
892,473.4530530516498
893,473.3405488555879
894,473.3431984873251
895,473.17395500837665
896,473.3936875320258
897,473.29001542340603
898,473.539000900087
899,473.06852551035183
900,473.1096454824756
901,473.36829946469123
902,473.3835869022831
903,473.182274537575
904,473.60662237999964
905,473.5241132674922
906,473.53454501896584
907,473.22714221186584
908,473.24053100828445
909,473.36611687455377
910,473.4823091017488
911,473.28197621419986
912,473.4487719796366
913,473.37854718648146
914,472.64924485526194
915,473.21428354842055
916,473.3787588602471
917,473.2885954373861
918,473.2939145509307
919,473.26390258505165
920,473.41930126562306
921,472.89324104928
922,473.48966248885984
923,473.5918787881927
924,473.30858722296574
925,473.58590658915114
926,473.00856108893674
927,473.22370238333974
928,473.4265581019896
929,472.8973936559697
930,473.22796121793357
931,473.60136677702013
932,473.33534643308496
933,473.3328272805644
934,472.89362695795637
935,473.321380689242
936,473.35802826105635
937,473.4272658294592
938,473.40121422943486
939,473.2815325819445
940,473.4915289774715
941,473.23666289637777
942,473.553870186543
943,473.16999368474546
944,473.5326316593014
945,473.5261726608071
946,473.5244797826544
947,473.5798140275422
948,473.177667674808
949,473.76670668697693
950,473.51544031128134
951,473.20714225597965
952,473.5527071325216
953,473.24679332476734
954,473.368109038311
955,473.29152829347237
956,473.1047047430341
957,473.57805606207864
958,473.132878241032
959,473.55918598536357
960,473.1173358938161
961,473.4098769072195
962,472.72300117902097
963,473.58069843903485
964,473.30298645733063
965,473.3088606759824
966,473.2823053395715
967,473.314498758121
968,473.5935200080341
969,473.56097178895664
970,473.05780295870466
971,473.5691824181183
972,473.4827367412981
973,473.36096739029614
974,473.2968086790823
975,473.38531165786753
976,473.121073849281
977,473.13088349715684
978,473.7254072689459
979,473.3888266581129
980,473.3596196386096
981,472.9015257671115
982,473.5162289557961
983,473.5543130957771
984,473.25145848310166
985,473.5153500105656
986,473.48706230989694
987,473.20443214516297
988,473.28897854714563
989,473.1859006371699
990,473.3551639392663
991,473.3061469951291
992,473.1591290049635
993,473.1223310447015
994,473.6183973810359
995,473.03277032487387
996,473.512499498368
997,473.6832347875697
998,472.8235351611667
999,473.4214335382512
1000,473.23144399082366
